"name","year","selling_price","km_driven","mileage","engine","max_power","torque","seats","car_age","fuel.Diesel","fuel.CNG","fuel.LPG","fuel.Petrol","seller_type.Individual","seller_type.Dealer","seller_type.Trustmark Dealer","transmission.Manual","transmission.Automatic","owner.First Owner","owner.Fourth & Above Owner","owner.Second Owner","owner.Test Drive Car","owner.Third Owner"
"Maruti Swift AMT ZXI",1.03934534094859,0.0201120332380326,-1.04529907133527,0.653343163395826,-0.520394999633016,-0.268329404240414,-0.586183335969318,-0.432660013916791,-1.0393453409486,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,-2.24396478008731,2.51316937853445,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Renault Lodgy 85PS RxE",0.294324587610424,-0.0480700762359862,1.06047913799914,0.413418966037684,0.00472709338659525,-0.212070763419964,0.312406178232444,2.67131776627541,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Mahindra KUV 100 mFALCON G80 K8",0.542664838723148,-0.263773477117427,0.771403899685853,-0.30885283642589,-0.51840590079582,-0.262703540158369,-0.565526105757784,0.601999246147277,-0.542664838723153,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Swift VDI",1.03934534094859,-0.0108798347047032,-0.461983783784164,2.25283781245011,-0.418950958936046,-0.48773810344017,0.20912002717477,-0.432660013916791,-1.0393453409486,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai i20 1.2 Asta",1.03934534094859,0.0758973955349571,-0.770330704651668,-0.19638836891426,-0.520394999633016,-0.267485524628107,-0.575854720863551,-0.432660013916791,-1.0393453409486,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Maruti Celerio VXI",0.542664838723148,-0.30220339336642,-0.384897053567288,0.928256306202031,-0.91622566823492,-0.683518173495336,-0.823741483401968,-0.432660013916791,-0.542664838723153,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Honda City i VTEC VX Option",0.542664838723148,0.137881131420429,-1.03722423634505,-0.396325200046046,0.0763346515256331,0.730261470322577,-0.255667652584762,-0.432660013916791,-0.542664838723153,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,-2.24396478008731,2.51316937853445,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai i20 1.2 Asta",-0.947376667953193,-0.419972491548816,0.000536597517092565,-0.596262031177831,-0.520394999633016,-0.318962180978819,-1.63970207675759,-0.432660013916791,0.947376667953188,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Ciaz AT ZXi",0.294324587610424,0.0573022747693156,-0.770330704651668,-0.0664294286786,-0.170313604286608,-0.00672672442532085,-0.410596879171273,-0.432660013916791,-0.29432458761043,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Vitara Brezza ZDi Plus",0.542664838723148,0.11308763706624,0.578687074143663,1.22816155289971,-0.418950958936046,-0.0798629574919059,0.312406178232444,-0.432660013916791,-0.542664838723153,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Honda Brio 1.2 VX MT",-0.450696165727746,-0.314600140543514,-0.481255466338383,-0.221380472805734,-0.51840590079582,-0.127682802189289,-0.627497796392388,-0.432660013916791,0.450696165727741,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,-2.24396478008731,2.51316937853445,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Ritz VDi",-1.19571691906592,-0.568733457673948,0.289611835830378,0.428414228372568,-0.418950958936046,-0.490551035481192,-0.586183335969318,-0.432660013916791,1.19571691906591,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Hyundai Verna 1.6 VTVT S",0.542664838723148,0.261848603191372,-0.866689117422763,-0.593762820788683,0.26330994222201,0.842778751963477,-0.162710116632856,-0.432660013916791,-0.542664838723153,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Swift VDI",-0.450696165727746,-0.265013151835137,-0.269266958241974,0.878272098419084,-0.418950958936046,-0.48773810344017,0.20912002717477,-0.432660013916791,0.450696165727741,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Hyundai EON Era Plus",-0.202355914615023,-0.512948095377023,0.0968950102881876,0.428414228372568,-1.28221985427889,-1.0165693271524,-0.988999325094246,-0.432660013916791,0.202355914615017,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Maruti Swift Dzire ZXI",0.791005089835871,0.0139136596494854,0.000536597517092565,0.365933968643885,-0.520394999633016,-0.230636114890712,-0.565526105757784,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Alto 800 LX Optional",0.791005089835871,-0.481956227434288,-0.53907051400104,1.3281299684656,-1.31802363334841,-1.23879095839318,-1.04064240062308,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai Creta 1.6 SX Automatic Diesel",0.294324587610424,0.336229086253938,-0.577613879109478,-0.446309407828992,0.24540805268725,0.98061242197358,0.92179446947272,-0.432660013916791,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,-2.24396478008731,2.51316937853445,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Tata Indica Vista Aqua 1.4 TDI",-1.19571691906592,-0.667907435090702,2.31313850402337,-0.596262031177831,-0.106662441496353,-0.572126064670845,-0.358953803642436,-0.432660013916791,1.19571691906591,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Renault Duster 110PS Diesel RxZ",-0.450696165727746,-0.395178997194627,0.771403899685853,-0.0939207429592203,0.00472709338659525,0.481316984692085,0.808179703309279,-0.432660013916791,0.450696165727741,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Maruti Celerio ZXI Optional",0.791005089835871,-0.19311201820799,-1.05940594296495,0.928256306202031,-0.91622566823492,-0.683518173495336,-0.823741483401968,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Toyota Fortuner 4x2 AT TRD Sportivo",0.0459843364977008,0.94366969793156,0.193253423059283,-1.70841065434839,3.03014642476095,2.17610853940815,1.96498459515523,1.63665850621134,-0.0459843364977061,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,-2.60209378295013,2.60209378295013,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Hyundai Accent Executive CNG",-0.450696165727746,-0.450964359491552,-0.423440418675726,-1.54596197905381,0.0723564538512421,0.0664095086412646,-0.472568569805877,-0.432660013916791,0.450696165727741,-1.09251330144444,11.6336183433004,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai Xcent 1.2 Kappa S Option",0.294324587610424,-0.283609512275496,0.44378529626413,-0.0714278494568945,-0.520394999633016,-0.266641645015801,-0.586183335969318,-0.432660013916791,-0.29432458761043,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Mercedes-Benz GL-Class 220d 4MATIC Sport",1.03934534094859,4.91062879460174,-1.23285108595292,-0.371333096154573,1.36129250035392,2.21267665594144,2.37812919938592,-0.432660013916791,-1.0393453409486,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,-2.24396478008731,2.51316937853445,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Swift VDI BSIV",0.0459843364977008,-0.134847306475646,0.385970248601473,1.45309048792297,-0.418950958936046,-0.48773810344017,0.20912002717477,-0.432660013916791,-0.0459843364977061,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai Verna 1.6 CRDI",-0.202355914615023,-0.172037548006929,0.193253423059283,0.73331789584854,0.24540805268725,0.983425354014603,0.92179446947272,-0.432660013916791,0.202355914615017,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Hyundai Accent CRDi",-2.18907792351681,-0.667907435090702,0.578687074143663,-1.57095408294528,0.0683782561768511,-0.262703540158369,0.178134181857468,-0.432660013916791,2.1890779235168,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Renault KWID RXT Optional",0.542664838723148,-0.450964359491552,-0.192180228025098,1.44559285675553,-1.31205633683682,-1.07001503593183,-1.00965655530578,-0.432660013916791,-0.542664838723153,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Ciaz 1.4 Alpha",0.791005089835871,0.261848603191372,-0.828145752314325,0.335943443974118,-0.170313604286608,-0.00672672442532085,-0.410596879171273,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Honda City 1.5 S MT",-0.699036416840469,-0.234021283892401,0.193253423059283,-0.596262031177831,0.0763346515256331,0.749951994609734,-0.245339037478995,-0.432660013916791,0.699036416840464,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Volkswagen Vento 1.5 TDI Highline Plus AT",0.294324587610424,0.0151533343671949,-0.0187350850371264,0.690831319233036,0.0783237503628286,0.485536382753618,0.828836933520814,-0.432660013916791,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,-2.24396478008731,2.51316937853445,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",1.03934534094859,0.385816074962315,-0.866689117422763,1.42809838403149,-0.418950958936046,-0.0798629574919059,0.312406178232444,-0.432660013916791,-1.0393453409486,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai Verna 1.6 VGT CRDi",-0.699036416840469,-0.296005019777873,0.578687074143663,0.73331789584854,0.24540805268725,0.983987940422807,0.92179446947272,-0.432660013916791,0.699036416840464,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Maruti Swift ZXI",-0.202355914615023,-0.395178997194627,-0.192180228025098,-0.19638836891426,-0.520394999633016,-0.155812122599514,-0.575854720863551,-0.432660013916791,0.202355914615017,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,7.02936208859304,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Mahindra Scorpio LX",-0.450696165727746,-0.234021283892401,0.964120725228043,-1.83337117380575,1.43290005849296,0.806210635430185,1.24198153775151,3.70597702633948,0.450696165727741,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Maruti Ignis 1.2 AMT Alpha BSIV",0.791005089835871,-0.110053812121458,-0.577613879109478,0.375930810200475,-0.520394999633016,-0.268329404240414,-0.586183335969318,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Mercedes-Benz B Class B180 Sports",0.0459843364977008,0.757718490275145,-0.53907051400104,-1.87085932964296,0.271266337570792,0.825901159717342,0.312406178232444,-0.432660013916791,-0.0459843364977061,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Chevrolet Spark 1.0 LT Option Pack w/ Airbag",-1.19571691906592,-0.71749442379908,0.771403899685853,-0.721222550635197,-0.922192964746506,-0.797160627952646,-0.823741483401968,-0.432660013916791,1.19571691906591,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Toyota Etios VX",0.791005089835871,-0.0170782082932504,-0.856320952208593,-0.651244659739072,0.0743455526884376,-0.0733932137975541,-0.389939648959738,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,-2.24396478008731,-0.397837623629006,5.78594660888947,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Swift Dzire VXI",0.0459843364977008,-0.196831042361118,0.0390799626255306,-0.0714278494568945,-0.520394999633016,-0.155812122599514,-0.575854720863551,-0.432660013916791,-0.0459843364977061,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Mahindra Renault Logan 1.5 DLX Diesel",-1.69239742129136,-0.574931831262495,0.559415391589444,-0.0464357455654219,0.00472709338659525,-0.740901987132196,-1.58805900122875,-0.432660013916791,1.69239742129136,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Maruti Ertiga VXI",0.294324587610424,-0.0480700762359862,-0.577613879109478,-0.841184649314268,-0.170313604286608,0.0664095086412646,-0.410596879171273,1.63665850621134,-0.29432458761043,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Mahindra Scorpio S10 7 Seater",0.294324587610424,0.57176728261873,0.000536597517092565,-0.996135693441401,1.43290005849296,0.806210635430185,1.13869538669384,1.63665850621134,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai Accent GLX",-2.68575842574226,-0.655510687913608,0.385970248601473,-1.54596197905381,0.0723564538512421,0.0748483047643321,-1.62937346165182,-0.432660013916791,2.68575842574225,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"BMW 3 Series 320d Luxury Line Plus",0.791005089835871,2.43127935918288,-0.500527148892602,0.825788680246991,1.06690587244899,2.77526306414594,2.37812919938592,-0.432660013916791,-0.791005089835876,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,-2.24396478008731,2.51316937853445,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Ciaz ZDi Plus",0.294324587610424,-0.0108798347047032,0.000536597517092565,1.70551073722685,-0.418950958936046,-0.0798629574919059,0.312406178232444,-0.432660013916791,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Honda City i DTec SV",0.791005089835871,0.0139136596494854,-0.442712101229945,1.65302731905475,0.0783237503628286,0.204243178651367,0.312406178232444,-0.432660013916791,-0.791005089835876,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Toyota Fortuner 2.5 4x2 MT TRD Sportivo",0.294324587610424,1.68747452855722,0.964120725228043,-1.59594618683676,2.05946619220954,1.42505568445514,1.78939813835718,1.63665850621134,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai i20 1.4 CRDi Asta",-0.699036416840469,-0.444765985903005,0.578687074143663,0.903264202310558,-0.124564331031112,-0.0376689768765683,-1.52608731059415,-0.432660013916791,0.699036416840464,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Hyundai Verna 1.6 CRDi S",0.791005089835871,0.1998648673059,-1.05940594296495,1.12819313733382,0.24540805268725,0.98061242197358,0.92179446947272,-0.432660013916791,-0.791005089835876,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai i20 Asta Option 1.2",0.294324587610424,-0.178235921595477,-0.770330704651668,-0.19638836891426,-0.520394999633016,-0.267485524628107,-0.575854720863551,-0.432660013916791,-0.29432458761043,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,-2.24396478008731,2.51316937853445,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Ford EcoSport 1.5 TDCi Titanium Plus BSIV",0.294324587610424,-0.110053812121458,1.31101101120399,0.845782363360169,0.0783237503628286,0.203961885447265,0.364049253761281,-0.432660013916791,-0.29432458761043,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Toyota Glanza G CVT",1.28768559206132,0.1998648673059,-1.15576435573605,0.0435358284438813,-0.520394999633016,-0.268329404240414,-0.586183335969318,-0.432660013916791,-1.28768559206132,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,-2.60209378295013,2.60209378295013,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Hyundai EON Era Plus",0.0459843364977008,-0.51914646896557,-0.384897053567288,0.428414228372568,-1.28221985427889,-1.0165693271524,-0.988999325094246,-0.432660013916791,-0.0459843364977061,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Mahindra Scorpio LX BSIV",-0.699036416840469,-0.110053812121458,0.000536597517092565,-1.83337117380575,1.43290005849296,0.806210635430185,1.24198153775151,3.70597702633948,0.699036416840464,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Maruti Celerio VXI",0.542664838723148,-0.296005019777873,-0.866689117422763,0.928256306202031,-0.91622566823492,-0.683518173495336,-0.823741483401968,-0.432660013916791,-0.542664838723153,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Swift Dzire VDi",-0.450696165727746,-0.320798514132061,0.000536597517092565,-0.0214436416739484,-0.418950958936046,-0.490551035481192,0.20912002717477,-0.432660013916791,0.450696165727741,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,-0.592186162830825,-0.0288771423835181,3.67294225804298
"Mahindra Bolero 2011-2019 SLE",0.0459843364977008,-0.0852603177672692,0.0776233277339686,-0.856179911649151,2.11715005848821,-0.822477016321848,0.260763102703607,1.63665850621134,-0.0459843364977061,0.915168110092049,-0.0859434531741467,-0.0672278822116238,-0.893548016367311,-2.24396478008731,2.51316937853445,-0.172803760718635,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Alto LXi",-0.450696165727746,-0.568733457673948,0.000536597517092565,0.0785247738919438,-1.31802363334841,-1.26692027880341,-1.11294270636346,-0.432660013916791,0.450696165727741,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
"Toyota Etios VX",0.791005089835871,-0.0170782082932504,-0.856320952208593,-0.651244659739072,0.0743455526884376,-0.0733932137975541,-0.389939648959738,-0.432660013916791,-0.791005089835876,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,-2.24396478008731,-0.397837623629006,5.78594660888947,0.384241851652161,-0.384241851652161,0.732663473244929,-0.142236709495421,-0.592186162830825,-0.0288771423835181,-0.272215913861402
"Maruti Alto LXI",-2.43741817462953,-0.705097676621985,0.000536597517092565,0.0785247738919438,-1.31802363334841,-1.26692027880341,-1.11294270636346,-0.432660013916791,2.43741817462953,-1.09251330144444,-0.0859434531741467,-0.0672278822116238,1.1189475159915,0.445565519657768,-0.397837623629006,-0.172803760718635,0.384241851652161,-0.384241851652161,-1.36465562955544,-0.142236709495421,1.68837672355233,-0.0288771423835181,-0.272215913861402
